leaf,path,gb_taxon_id,name,level,type,href,plink,pcount
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,267398,SARS coronavirus Sin850,no rank,square,wwwtax.cgi?mode=Info&id=267398&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,267384,SARS coronavirus Sin852,no rank,square,wwwtax.cgi?mode=Info&id=267384&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,266148,SARS coronavirus Sin_WNV,no rank,square,wwwtax.cgi?mode=Info&id=266148&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,255730,SARS coronavirus Sino1-11,no rank,square,wwwtax.cgi?mode=Info&id=255730&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid255730[Organism:exp],9
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,255729,SARS coronavirus Sino3-11,no rank,square,wwwtax.cgi?mode=Info&id=255729&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid255729[Organism:exp],8
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,267390,SARS coronavirus SinP1,no rank,square,wwwtax.cgi?mode=Info&id=267390&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,267391,SARS coronavirus SinP2,no rank,square,wwwtax.cgi?mode=Info&id=267391&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,267392,SARS coronavirus SinP3,no rank,square,wwwtax.cgi?mode=Info&id=267392&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,267393,SARS coronavirus SinP4,no rank,square,wwwtax.cgi?mode=Info&id=267393&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,267394,SARS coronavirus SinP5,no rank,square,wwwtax.cgi?mode=Info&id=267394&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,255194,SARS coronavirus SoD,no rank,square,wwwtax.cgi?mode=Info&id=255194&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,231516,SARS coronavirus SZ1,no rank,square,wwwtax.cgi?mode=Info&id=231516&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,231514,SARS coronavirus SZ13,no rank,square,wwwtax.cgi?mode=Info&id=231514&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,227861,SARS coronavirus Taiwan,no rank,square,wwwtax.cgi?mode=Info&id=227861&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid227861[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,230522,SARS coronavirus Taiwan JC-2003,no rank,square,wwwtax.cgi?mode=Info&id=230522&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid230522[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,237639,SARS coronavirus Taiwan TC1,no rank,square,wwwtax.cgi?mode=Info&id=237639&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid237639[Organism:exp],12
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,237640,SARS coronavirus Taiwan TC2,no rank,square,wwwtax.cgi?mode=Info&id=237640&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid237640[Organism:exp],12
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,239758,SARS coronavirus Taiwan TC3,no rank,square,wwwtax.cgi?mode=Info&id=239758&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid239758[Organism:exp],12
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,421444,SARS coronavirus TJ01,no rank,square,wwwtax.cgi?mode=Info&id=421444&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid421444[Organism:exp],2
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,284672,SARS coronavirus TJF,no rank,square,wwwtax.cgi?mode=Info&id=284672&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid284672[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,227984,SARS coronavirus Tor2,no rank,square,wwwtax.cgi?mode=Info&id=227984&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid227984[Organism:exp],7
False,0.2509481.694005.2509486.2509494.2509502.2509511.694009,264370,SARS coronavirus TW,no rank,circle,wwwtax.cgi?mode=Tree&id=264370&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid264370[Organism:exp],252
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009.264370,264378,SARS coronavirus TW-GD1,no rank,square,wwwtax.cgi?mode=Info&id=264378&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid264378[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009.264370,264379,SARS coronavirus TW-GD2,no rank,square,wwwtax.cgi?mode=Info&id=264379&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid264379[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009.264370,264380,SARS coronavirus TW-GD3,no rank,square,wwwtax.cgi?mode=Info&id=264380&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid264380[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009.264370,264381,SARS coronavirus TW-GD4,no rank,square,wwwtax.cgi?mode=Info&id=264381&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid264381[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009.264370,264382,SARS coronavirus TW-GD5,no rank,square,wwwtax.cgi?mode=Info&id=264382&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid264382[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009.264370,264371,SARS coronavirus TW-HP1,no rank,square,wwwtax.cgi?mode=Info&id=264371&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid264371[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009.264370,264372,SARS coronavirus TW-HP2,no rank,square,wwwtax.cgi?mode=Info&id=264372&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid264372[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009.264370,264373,SARS coronavirus TW-HP3,no rank,square,wwwtax.cgi?mode=Info&id=264373&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid264373[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009.264370,264374,SARS coronavirus TW-HP4,no rank,square,wwwtax.cgi?mode=Info&id=264374&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid264374[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009.264370,264375,SARS coronavirus TW-JC2,no rank,square,wwwtax.cgi?mode=Info&id=264375&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid264375[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009.264370,264376,SARS coronavirus TW-KC1,no rank,square,wwwtax.cgi?mode=Info&id=264376&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid264376[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009.264370,264377,SARS coronavirus TW-KC3,no rank,square,wwwtax.cgi?mode=Info&id=264377&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid264377[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009.264370,264387,SARS coronavirus TW-PH1,no rank,square,wwwtax.cgi?mode=Info&id=264387&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid264387[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009.264370,264388,SARS coronavirus TW-PH2,no rank,square,wwwtax.cgi?mode=Info&id=264388&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid264388[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009.264370,264383,SARS coronavirus TW-YM1,no rank,square,wwwtax.cgi?mode=Info&id=264383&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid264383[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009.264370,264384,SARS coronavirus TW-YM2,no rank,square,wwwtax.cgi?mode=Info&id=264384&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid264384[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009.264370,264385,SARS coronavirus TW-YM3,no rank,square,wwwtax.cgi?mode=Info&id=264385&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid264385[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009.264370,264386,SARS coronavirus TW-YM4,no rank,square,wwwtax.cgi?mode=Info&id=264386&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid264386[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,229993,SARS coronavirus TW1,no rank,square,wwwtax.cgi?mode=Info&id=229993&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid229993[Organism:exp],19
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,258963,SARS coronavirus TW10,no rank,square,wwwtax.cgi?mode=Info&id=258963&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid258963[Organism:exp],11
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,258964,SARS coronavirus TW11,no rank,square,wwwtax.cgi?mode=Info&id=258964&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid258964[Organism:exp],11
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,258965,SARS coronavirus TW2,no rank,square,wwwtax.cgi?mode=Info&id=258965&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid258965[Organism:exp],11
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,258966,SARS coronavirus TW3,no rank,square,wwwtax.cgi?mode=Info&id=258966&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid258966[Organism:exp],11
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,258967,SARS coronavirus TW4,no rank,square,wwwtax.cgi?mode=Info&id=258967&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid258967[Organism:exp],11
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,258968,SARS coronavirus TW5,no rank,square,wwwtax.cgi?mode=Info&id=258968&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid258968[Organism:exp],11
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,258969,SARS coronavirus TW6,no rank,square,wwwtax.cgi?mode=Info&id=258969&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid258969[Organism:exp],11
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,258970,SARS coronavirus TW7,no rank,square,wwwtax.cgi?mode=Info&id=258970&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid258970[Organism:exp],11
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,258971,SARS coronavirus TW8,no rank,square,wwwtax.cgi?mode=Info&id=258971&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid258971[Organism:exp],11
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,258972,SARS coronavirus TW9,no rank,square,wwwtax.cgi?mode=Info&id=258972&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid258972[Organism:exp],11
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,233872,SARS coronavirus TWC,no rank,square,wwwtax.cgi?mode=Info&id=233872&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,241628,SARS coronavirus TWC2,no rank,square,wwwtax.cgi?mode=Info&id=241628&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,241629,SARS coronavirus TWC3,no rank,square,wwwtax.cgi?mode=Info&id=241629&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,240549,SARS coronavirus TWH,no rank,square,wwwtax.cgi?mode=Info&id=240549&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid240549[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,240550,SARS coronavirus TWJ,no rank,square,wwwtax.cgi?mode=Info&id=240550&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid240550[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,240551,SARS coronavirus TWK,no rank,square,wwwtax.cgi?mode=Info&id=240551&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid240551[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,240552,SARS coronavirus TWS,no rank,square,wwwtax.cgi?mode=Info&id=240552&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid240552[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,240553,SARS coronavirus TWY,no rank,square,wwwtax.cgi?mode=Info&id=240553&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid240553[Organism:exp],14
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,228330,SARS coronavirus Urbani,no rank,square,wwwtax.cgi?mode=Info&id=228330&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid228330[Organism:exp],116
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,227860,SARS coronavirus Vietnam,no rank,square,wwwtax.cgi?mode=Info&id=227860&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid227860[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,385687,SARS coronavirus WF188,no rank,square,wwwtax.cgi?mode=Info&id=385687&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid385687[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,312027,SARS coronavirus WH20,no rank,square,wwwtax.cgi?mode=Info&id=312027&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid312027[Organism:exp],10
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,247149,SARS coronavirus WHU,no rank,square,wwwtax.cgi?mode=Info&id=247149&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,265125,SARS coronavirus xw002,no rank,square,wwwtax.cgi?mode=Info&id=265125&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid265125[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,230471,SARS coronavirus ZJ01,no rank,square,wwwtax.cgi?mode=Info&id=230471&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid230471[Organism:exp],26
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,353145,SARS coronavirus ZJ02,no rank,square,wwwtax.cgi?mode=Info&id=353145&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid353145[Organism:exp],12
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,344702,SARS coronavirus ZJ0301,no rank,square,wwwtax.cgi?mode=Info&id=344702&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid344702[Organism:exp],32
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,240273,SARS coronavirus ZMY 1,no rank,square,wwwtax.cgi?mode=Info&id=240273&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,249082,SARS coronavirus ZS-A,no rank,square,wwwtax.cgi?mode=Info&id=249082&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,249081,SARS coronavirus ZS-B,no rank,square,wwwtax.cgi?mode=Info&id=249081&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,249088,SARS coronavirus ZS-C,no rank,square,wwwtax.cgi?mode=Info&id=249088&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,,0
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,2042697,SARS-related bat coronavirus RsSHC014,no rank,square,wwwtax.cgi?mode=Info&id=2042697&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042697[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,2042698,SARS-related betacoronavirus Rp3/2004,no rank,square,wwwtax.cgi?mode=Info&id=2042698&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042698[Organism:exp],7
True,0.2509481.694005.2509486.2509494.2509502.2509511.694009,2697049,Severe acute respiratory syndrome coronavirus 2,no rank,square,wwwtax.cgi?mode=Info&id=2697049&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2697049[Organism:exp],27610
False,0.2509481.694005.2509486.2509494.2509502.2509511,2720068,unclassified Sarbecovirus,no rank,circle,wwwtax.cgi?mode=Tree&id=2720068&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2720068[Organism:exp],98
True,0.2509481.694005.2509486.2509494.2509502.2509511.2720068,864596,Bat coronavirus BM48-31/BGR/2008,species,square,wwwtax.cgi?mode=Info&id=864596&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid864596[Organism:exp],18
True,0.2509481.694005.2509486.2509494.2509502.2509511.2720068,2591233,Coronavirus BtRl-BetaCoV/SC2018,species,square,wwwtax.cgi?mode=Info&id=2591233&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2591233[Organism:exp],5
True,0.2509481.694005.2509486.2509494.2509502.2509511.2720068,2591235,Coronavirus BtRs-BetaCoV/YN2018B,species,square,wwwtax.cgi?mode=Info&id=2591235&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2591235[Organism:exp],5
True,0.2509481.694005.2509486.2509494.2509502.2509511.2720068,2591236,Coronavirus BtRs-BetaCoV/YN2018C,species,square,wwwtax.cgi?mode=Info&id=2591236&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2591236[Organism:exp],5
True,0.2509481.694005.2509486.2509494.2509502.2509511.2720068,2591237,Coronavirus BtRs-BetaCoV/YN2018D,species,square,wwwtax.cgi?mode=Info&id=2591237&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2591237[Organism:exp],5
True,0.2509481.694005.2509486.2509494.2509502.2509511.2720068,2708335,Pangolin coronavirus,species,square,wwwtax.cgi?mode=Info&id=2708335&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2708335[Organism:exp],47
True,0.2509481.694005.2509486.2509494.2509502.2509511.2720068,1739625,SARS-like coronavirus WIV16,species,square,wwwtax.cgi?mode=Info&id=1739625&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1739625[Organism:exp],13
False,0.2509481.694005.2509486.2509494.2509502.2509511,696098,unclassified Betacoronavirus,no rank,circle,wwwtax.cgi?mode=Tree&id=696098&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid696098[Organism:exp],1082
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1770168,Alpaca coronavirus,species,square,wwwtax.cgi?mode=Info&id=1770168&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1770168[Organism:exp],23
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1805463,Bat betacoronavirus,species,square,wwwtax.cgi?mode=Info&id=1805463&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1805463[Organism:exp],51
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1117224,Bat coronavirus 2265/Philippines/2010,species,square,wwwtax.cgi?mode=Info&id=1117224&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1117224[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1644140,Bat coronavirus ANK011F,species,square,wwwtax.cgi?mode=Info&id=1644140&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1644140[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1643897,Bat coronavirus ANK036F,species,square,wwwtax.cgi?mode=Info&id=1643897&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1643897[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1644141,Bat coronavirus ANK045F,species,square,wwwtax.cgi?mode=Info&id=1644141&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1644141[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1643898,Bat coronavirus ANK047F,species,square,wwwtax.cgi?mode=Info&id=1643898&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1643898[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1643902,Bat coronavirus ANK081F,species,square,wwwtax.cgi?mode=Info&id=1643902&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1643902[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1897068,Bat coronavirus Art.lit/2064/BRA/2011,species,square,wwwtax.cgi?mode=Info&id=1897068&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1897068[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1643896,Bat coronavirus BEM001F,species,square,wwwtax.cgi?mode=Info&id=1643896&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1643896[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1644139,Bat coronavirus BEM003F,species,square,wwwtax.cgi?mode=Info&id=1644139&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1644139[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1644147,Bat coronavirus BEM070F,species,square,wwwtax.cgi?mode=Info&id=1644147&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1644147[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1643899,Bat coronavirus BEM073F,species,square,wwwtax.cgi?mode=Info&id=1643899&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1643899[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1643900,Bat coronavirus BEM074F,species,square,wwwtax.cgi?mode=Info&id=1643900&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1643900[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1643901,Bat coronavirus BEM077F,species,square,wwwtax.cgi?mode=Info&id=1643901&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1643901[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1284372,Bat coronavirus BtCoV/8-691/Pip_nat/ROU/2009,species,square,wwwtax.cgi?mode=Info&id=1284372&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1284372[Organism:exp],3
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1284373,Bat coronavirus BtCoV/8-724/Pip_pyg/ROU/2009,species,square,wwwtax.cgi?mode=Info&id=1284373&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1284373[Organism:exp],3
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1284374,Bat coronavirus BtCoV/UKR-G17/Pip_nat/UKR/2011,species,square,wwwtax.cgi?mode=Info&id=1284374&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1284374[Organism:exp],3
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1897073,Bat coronavirus Eum.gla/242/BRA/2013,species,square,wwwtax.cgi?mode=Info&id=1897073&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1897073[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,2126098,Bat coronavirus GCCDC1,species,square,wwwtax.cgi?mode=Info&id=2126098&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2126098[Organism:exp],31
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1476949,Bat coronavirus IFB2012-13F,species,square,wwwtax.cgi?mode=Info&id=1476949&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1476949[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1476950,Bat coronavirus IFB2012-17F,species,square,wwwtax.cgi?mode=Info&id=1476950&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1476950[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1476951,Bat coronavirus IFB2012-8F,species,square,wwwtax.cgi?mode=Info&id=1476951&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1476951[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1644142,Bat coronavirus MAH051F,species,square,wwwtax.cgi?mode=Info&id=1644142&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1644142[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1644144,Bat coronavirus MAH056F,species,square,wwwtax.cgi?mode=Info&id=1644144&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1644144[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098,1644145,Bat coronavirus MAH058F,species,square,wwwtax.cgi?mode=Info&id=1644145&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1644145[Organism:exp],1
